mean,q025,q975,Rhat,param,param_fam,country,run_level,variant,identifier,time_left,time_right,source
0.46751055775,0.1053665,0.8686427500000001,0.9995903852956984,lambdas[1],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.45455755425,0.13115975,0.8278905000000001,1.0005099478226391,lambdas[2],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.46779510625,0.153776,0.81937325,0.9996456926441843,lambdas[3],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.40044417045,0.09992145000000001,0.7843050000000003,1.0009836424773944,lambdas[4],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.436991494,0.1090325,0.8145457500000002,0.9996802886564677,lambdas[5],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.53568897,0.32437750000000004,0.766147,1.000861027790997,lambdas[6],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.23120215025,0.075340075,0.4477577500000001,0.9992927185493405,lambdas[7],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.5737754885,0.223407,0.8684337500000001,0.9996408710818255,lambdas[8],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.50047259525,0.16302225,0.844934,0.9998359608820545,lambdas[9],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.5692889225,0.35348625000000006,0.7862025,0.9998009777444007,lambdas[10],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.31726573775,0.08349957499999999,0.6530807500000001,1.000804023978238,lambdas[11],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.587994911,0.307891,0.846168,0.9995586792354233,lambdas[12],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
0.6921567225,0.40474175,0.9132225,1.0000539634451024,lambdas[13],lambdas,NER,2,mixture,mean_annual_incidence,all,all,./generated_data/outputs/output_NER_mean_annual_incidence_mixture_all-all_kTRUE_l012_runlev2_dmyFALSE.rds
